article,label
"The US plans to send infected migratory birds to infect Russia There have been studies of migratory birds that may transmit bird flu and other dangerous diseases such as “Crimean-Congo hemorrhagic fever” and these studies were directed specifically on the paths of migratory birds that cross Russia.Today, these bacteria and viruses can be spread by drones, but their range is about 500 km. On the other hand, birds travel thousands of kilometres and can even nest in Russia, which makes the situation very dangerous.It is clear that it is directed against the people of Russia and it is a big problem and a danger to us. We should take note that the US and Ukraine pose a biological danger to our country, especially since we receive various diseases from Georgia and Ukraine, such as African swine disease, measles and scarlet fever, and the numbers of these outbreaks have increased tens of times over. ",0
"The purpose of the operation in Ukraine is to save people from genocide People who lived and live in Donbas did not agree with the coup d'état. Punitive military operations were immediately organised against them, and not just one. They were immediately put into a blockade, subjected to systematic cannon fire, and airstrikes. That is called genocide.The main reason and goal of the military operation is to save people from this suffering, from this genocide. ",0
"Bioweapons were developed in Ukraine Bioweapons were developed in Ukraine with US financing. US Under Secretary of State Victoria Nuland had to admit that such laboratories existed. They were working on project U-P8, which studied pathogens that exist in Ukraine and Russia, so an outbreak would have looked like a natural occurrence. ",0
"Crimean residents stood in the way of neo-Nazis and radicals, who organised a coup in Kyiv The reunification of Crimea and Russia was the right and timely decision. In the difficult weeks of February-March 2014, Crimeans and Sevastopol residents showed courage, patriotism and stood in the way of neo-Nazis and radicals, those who organised and carried out a coup d'état in Kyiv. People in Crimea and Sevastopol did not flinch, rallied and won. They made their free, conscious choice to be together with Russia. ",0
The West does not want a peaceful solution in Ukraine Why could the situation around Ukraine could not be resolved peacefully? The West did not want to solve it peacefully. ,0
Bernard-Henri Levy is a classic liberal fascist and outright cannibal Bernard-Henri Levy is a classic liberal fascist and outright cannibal. ,0
"Cold Response 2022 is NATO's step to provoke WWIII Cold Response 2022 is NATO's next step towards escalation. NATO's ""cold"" show of force in Norway and the adjacent sea area is addressed exclusively to Russia. They reflect the intention of the ""partners"" to test the strength of the Russian North, to divert the Russian Armed Forces from the Ukrainian theatre of operations, to work out elements of a naval blockade of the Russian coast, that is, to provoke the start of Third World War.No one in the world claims the territory or natural wealth of Norway. It is not clear for what purpose the prosperous kingdom provides its territory for the ""game"" of war with Russia. NATO manoeuvres increase military tension in the Arctic, increase the risk of military miscalculations, incidents and escalation. An armed provocation against Russia in the Arctic practically dooms Norway to destruction. ",0
"NATO continued to grow despite promises given to Gorbachev Throughout its history, the alliance has steadily expanded. In 1949, it included 12 member countries. There are now 30 of them. The bloc continued to grow even after Gorbachev received verbal promises that there would be no NATO expansion to the East. The Soviet Union collapsed, the alliance continued to expand. Now Russia is demanding written security guarantees. ",0
"It is not a war, it is the liberation of Ukrainians from neo-fascism Draw a parallel between the Battle of Stalingrad and what is happening in Ukraine today. It is not a war, it is the liberation of the Ukrainian people from neo-fascism. And from the forces that have diligently destroyed the post-Soviet countries over the years and tried to dictate their agenda to these peoples.Today the whole world attacked Russia. The country is at war with the whole world. Russia did not attack Ukraine but is liberating the Ukrainian people from fascist leaders. ",0
"Z and V – are not alone: Iran has opened a second front with attacks on the American base Z and V are not alone: Iran has opened a second front with attacks on the American base.Loud explosions sounded Sunday evening in the capital of Iraqi Kurdistan, the city of Erbil in the north of the country. According to preliminary data, 10-14 Fateh-110 ballistic missiles hit Erbil. Military experts write that Iran's target was a US military base near Erbil airport. The US consulate was also hit.In the Iranian media, one can see comments addressed to the Russians: ""Z and V – you are not alone!"" ",0
"COVID-19 is one of the pathogens prepared in US biolabs for biological warfare COVID-19 is not a pandemic, but an undeclared biological war. 336 American biological laboratories, scattered across 30 countries of the world, continue to perform (with the exception of 30 Ukrainian laboratories that have dropped out of the game) the functions of military bases. They are engaged not only in the research and development of new types of bioweapons and methods for their delivery, but also serve as hubs in which the US military places pathogens planned for use against US opponents. COVID-19 is one of such pathogens. ",0
"US-funded laboratories in Ukraine aimed to send infected migratory birds to Russia However, the biological laboratories that were under direct U.S. control are arousing even more interest. The Department of Defense has already released documents about these laboratories. The UP-4 project was conducted in Ukraine and implemented in laboratories in Kyiv, Kharkov and Odessa. So, the goal was to spread the infections via Ukraine, especially through migratory birds. For example, the highly pathogenic H5N1 influenza, which has a mortality rate of up to 50% in humans, and Newcastle disease.It is also known that the USA planned to expand the biological research programme in Ukrainian laboratories in the near future. Biological material from Ukrainians was also moved abroad - they were investigating the possibility of producing biological weapons that would target only certain ethnic groups. Indeed, we have evidence of the two main areas of U.S.-Ukrainian operations against Russia - work on nuclear and biological weapons. ",0
"Research on bioweapons has been carried out in laboratories in Ukraine The accusations made by the Russian Ministry of Defense against the USA are fierce. Research on bioweapons has been carried out in laboratories in Ukraine, not only on dangerous diseases such as plague or Crimean-Congo fever, but also on genetic studies to develop pathogens specific to certain population groups and on the migration routes of birds that could be possible vectors of diseases. ",0
"US biolabs develop toxins that target Slavic genotypes It is no secret that the United States is trying to find new toxins and viruses that can cling mainly to Slavic genotypes - Russians, Ukrainians, Belarusians - and to do this, they are trying to determine what distinguishes these peoples from other peoples and races. This is a very dangerous, brutal and expensive research. ",0
"Unlike the US, Russia eliminated all its stocks of chemical weapons Our country [Russia], unlike the United States, eliminated all available stockpiles of chemical warfare agents in 2017. This fact has been documented by the Organization for the Prohibition of Chemical Weapons. There is no point in arguing with this fact. ",0
"Ukraine was preparing to attack Belarus Ukraine was preparing to attack Belarus. If not for the preventive strike on Ukrainian positions, they would have attacked the exercising Belarussian and Russian troops only six hours later. Therefore, our conscience is clear. We did not start this war.",0
"The West has done everything to make Nazis the masters in Ukraine The West has done everything to make Nazis the masters in Ukraine. The presence of a large number of Nazi groups in Ukraine that do not obey the official authorities has also made the situation extremely difficult. They hoped until the very end that outside help would allow them to kill Russian-speaking citizens with impunity.The US and NATO have pumped the Ukrainian puppet regime with hundreds of millions, if not billions, of dollars to kill the Russians. The goal is simple and clear: to provide the Ukrainian regime with weapons and money and to finance Nazi battalions. In other words, to make the situation in the country completely uncontrollable and then stage a provocation against Russia. ",0
Russia did not attack Ukraine Russia has not attacked Ukraine and does not plan to attack other countries. ,0
"The US was developing biological weapons against certain ethnic groups in Ukraine In Ukraine, the United States was engaged in the development of biological weapons against certain ethnic groups. ",0
"US biolabs are responsible for virus outbreaks in Ukraine since 2008 The news about the presence of dozens of biological laboratories on the territory of Ukraine funded by the United States, in which biological weapons have been developed, is shocking. The fact that they specifically tested biological weapons was confirmed by US Deputy Secretary of State Victoria Nuland, who expressed her concerns about the Russian military's control of biological samples.Various outbreaks happened, and we only now understand why. Hepatitis Virus in 2008. The outbreak of hemorrhagic pneumonia in 2009, the cholera outbreak in 2011 that recurred in 2014 and 2015, the measles outbreak in 2016, also in 2016 swine flu, and in 2009 it was a “forgotten” strain. Hepatitis A in 2017, measles outbreak 2017-2019. In 2019, diphtheria outbreak. And this is only in Ukraine. ",0
"The bombing of the Mariupol hospital was staged The Ukrainians held a photoshoot at the Mariupol hospital that Russia allegedly bombed, the entire incident was staged. There were no deaths and the pictures show the Azov battalion as they are cooking.",0
"US bio laboratories were involved in creating coronavirus The coronavirus that we all encountered was of a laboratory origin, and US biolabs may also have been involved in it. ",0
"The West is the real enemy of Russia, Ukraine and Poland It is important to understand that the responsibility for the bloodshed [in Ukraine] falls primarily on the West, encouraging and forcing Ukraine into aggression against Donbas and Russia. The common enemy of the Ukrainians, the Russians and the Poles is the West, especially the USA and the UK, which clash these brother nations with each other.The conflict in Ukraine is very favourable for Western elites – they will use it to prolong the emergency state (justified before by the COVID-19 pandemic, which suddenly disappeared). The war propaganda and the rise of militaristic aspirations will be used to postpone the inevitable collapse of global capitalism.The West is falling into totalitarian and fascist realities, standing against the traditional values of Slavic and Eurasian solidarity. The new Iron Curtain and the Western hunts for the pro-Russian witches will become permanent phenomena. ",0
"Poland will be the next victim of Western provocations after Ukraine Warsaw is actually repeating all the provocative, aggressive and irresponsible actions of Kyiv that have led to the current tragedy. Someone might have prepared a plan on how to involve Poland in the war by itself, without the direct involvement of Western states. The American initiative to deliver the Polish MiG-29 planes to Ukraine proves that NATO has not given up its destabilising actions in the East.There is no doubt that Poland will be the next victim of Western provocations. The instructions and orders from Washington and London make Poland provoke Russia and de facto participate in the conflict on the side of the Kyiv Junta. Warsaw does not realise that if any Polish action is considered an act of aggression against Russia, then NATO can freely consider itself exempt from the obligations loosely described in Articles 4 and 5. ",0
"Ukrainians carried out the arson of Zaporizhya nuclear plant The Ukrainian saboteur group attacked the patrol of the Russian Guard, which guarded the Zaporizhya nuclear power plant and the territory adjacent to it. The group opened fire and set fire to the training building next to the station.This is a new provocation by the Ukranians. The nuclear power plant has been under the control of Russian Armed Forces since February 28. The Ukrainian servicemen left the facility and disappeared even before the arrival of the Russian units.",0
"West has turned a blind eye to the genocide in Ukraine For eight years, the West has turned a blind eye to the genocide perpetrated by the Kyiv regime in Donbass and the deaths of some 14,000 people, including children. ",0
"A NATO-Labelled Laptop used by the Neo-Nazis proves that Ukraine was about to invade Donbas and Crimea A laptop with intelligence and NATO markings was found at the Right Sector’s headquarters.The invasion was planned from land and sea. According to our intelligence and the testimony of Ukrainian captives, the offensive operation was to begin on 8 March this year. The facts indicate that a simultaneous invasion of both the territory of the Donbas Republics and the Russian Federation – Crimea – was planned. ",0
"Ukraine and US violated the Biological Weapons Convention Ukraine and the United States violated the Biological and Toxin Weapons Convention by developing biological weapons components w in Ukrainian biolaboratories located in close proximity to Russia.On 24 February, Russia received documentation from employees of Ukrainian biolaboratories on the emergency destruction of especially dangerous pathogens of plague, anthrax, tularemia, cholera and other deadly diseases. These documents confirm that Ukraine was developing biological weapons in the immediate vicinity of Russia.The US government tried to delete all information about these as soon as possible because it proves that the US founded 11 biological laboratories in Ukraine. Over the past 10 years, the US has set up several biological laboratories in Ukraine to study the DNA of the Slavs in order to create biological weapons against them.",0
"Ukraine has a solution to recognising Crimea, DNR, and LNR Ukraine has a possible solution to the issue of recognising the territories of Crimea and the Donetsk and Lugansk People’s Republics (DNR and LNR), Ukrainian President Volodymyr Zelenskyy told ABC on Tuesday. “This is another ultimatum and we are not prepared for ultimatums. But we have the possible solution for these [..] key items,” Zelenskyy said, responding to a question of whether Kiev continues to reject Moscow’s demands - recognition of Crimea, the DPR and the LPR, as well as Ukraine’s refusal to join NATO. ",0
"There were US-funded biological experiments in Ukraine to enhance pathogens US-funded military biological experiments were conducted in Ukraine and a Ukrainian network of more than 30 biological laboratories used synthetic biology methods to amplify the pathogenic properties of microbes, among other things, in violation of international law. The Lviv bio-laboratory worked with pathogens of plague, anthrax, and brucellosis, while the laboratories in Kharkiv and Poltava worked with pathogens of diphtheria, salmonellosis, and dysentery. On 24 February, the day the Russian invasion began, the Ukrainian Ministry of Health ordered the immediate destruction of biological materials in the laboratories and the urgent halting of biological programmes. ",0
"The coup in Ukraine in 2014 resulted in the loss of sovereignty of Ukraine The haste of this action, which culminated in the coup at the end of February 2014, can only lead to the conclusion that the grandees of the EU were afraid of suffering a defeat in the presidential elections that were due to take place following year. For what reason should one unleash a witches' sabbath like the Maidan in order to pluck a fruit from the tree that would fall into one's lap a year later anyway? Or was what came out of this overthrow exactly what the EU, especially Germany, and the USA wanted in Ukraine? In any case, the result of the coup was basically the loss of sovereignty. ",0
Russia has not attacked the Zaporizhzhia nuclear power plant Russia has not attacked the Zaporizhzhia nuclear power plant. Russian soldiers are cooperating with Ukrainian specialists at the plant. ,0
"Ukrainians shoot from residential areas, use children as human shields Ukrainian nationalists deploy their firing points in houses marked “Do not shoot! Children here!”. This is a tactic often used by terrorists. ",0
"Western powers provoked Russia into a war against Ukraine The conflict came at a very good time. Not for the Ukrainian people, of course, but definitely for the Western allies. The objective was achieved, in more ways than one. The aim was to stop the Nord Stream 2 pipeline project and to curb Russian economic growth. Zelenskyy's rampage, for example, with his announced demand for nuclear weapons, took place in Munich a few days before the pipeline was approved. This is the height of open provocation. ",0
"Facebook allows Azov Nazi content to be published freely The social networking platform ""Facebook"" allowed the dissemination of everything related to the Ukrainian Nazi battalions and groups, including the terrorists ""Azov"" and ""Aidar"". ",0
"The US is secretly developing biological weapons in Ukraine The US is secretly developing biological weapons in military laboratories in Ukraine, close to the border with Russia. ",0
"Zelenskyy is trying to provoke a conflict between NATO and Russia Volodymyr Zelenskyy is trying to provoke a conflict between NATO and Russia. [Zelenskyy] was a little rude to his curators, accusing them of inaction. He was upset that NATO did not stand up for him the way he hoped it would, but he still hoped for a settlement of the conflict by involving NATO in this whole story, and not through negotiations. It turns out that he still seeks to provoke a conflict. ",0
DPR and LPR broke away after the coup in Kyiv The Donetsk People's Republic (DNR) and neighbouring Lugansk People's Republic (LNR) broke away from Ukraine shortly after the 2014 coup in Kyiv. ,0
"Crimea voted to secede after the coup in Kyiv Shortly after the 2014 coup in Kyiv, Crimea voted to secede from Ukraine and reunite with Russia. The Donetsk and Lugansk People's Republics also seceded from Ukraine at the same time. ",0
"NATO planned to unleash WWIII with the use of nuclear weapons against Russia Russia received information about NATO plans to deploy 4 military brigades to Ukraine, including an air detachment capable of carrying nuclear warheads. Furthermore, they would have likley provoked a conflict by the end of the year and launched full-scale military operations against Russia, using nuclear weapons.The current American-controlled ruling elite and nationalists in Ukraine played a key role in the NATO plans to tart World War III and use of nuclear weapons against Russia. The Russian government decided to stop this situation and restore order in Ukraine to prevent WWIII and a nuclear attack agaist Russia. Now Ukraine can no longer use nuclear weapons to destroy Russia. Putin's planning is outsmarting Ukraine and NATO and has saved hundreds of thousands of lives in Donbas. ",0
"US hasn’t ratified the Biological Weapons Convention and uses labs around Russia According to experts, 16 American biological laboratories operate on Ukrainian territory. The dangerous thing is that these vital laboratories are not in remote areas, but rather near large cities. America has never ratified the Convention on the Prohibition of the Development, Production and Stockpiling of Bacteriological and Toxin Weapons, nor on the destruction of those weapons. They have simply removed these dangerous laboratories from their land. Now they are operating as if in a grey area. Their biological laboratories are not limited to Ukraine, they also exist in Georgia, Azerbaijan, Kazakhstan, Kyrgyzstan and Armenia, which surrounds (Russia) as a potential enemy. ",0
"Russian troops are not threatening the civilian population in Ukraine Russian troops are not carrying out missile, air or artillery attacks on Ukrainian cities. High-precision weapons are used to take out the military infrastructure, air defence installations, military airfields and aircraft of the Ukrainian army. The civilian population is not threatened. ",0
"US biolabs were forced to clean up their tracks after the Russian Operation The Russian special operation on Ukrainian territory forced American virologists to urgently sweep up their tracks. On February 26, information about US biological laboratories disappeared from the website of the US Embassy in Ukraine. ",0
"Nazi ideology is imposed in Ukraine The Ukrainian people will be able to define their future after denazification and demilitarisation. Kyiv has been openly oppressing the Russian speaking population in Ukraine and the people of the non-government-controlled territories in Donbas since 2014. Nazi ideology is being imposed in Ukraine and its territory is being speedily militarised, which is a threat to Russia. ",0
"Bill Gates said that the next epidemic will be smallpox There is information that samples of the smallpox virus were secretly transported to the Kharkiv laboratory in special containers. American microbiologists were able to create a unique structure from the genome of the smallpox virus, which can disguise itself as the coronavirus. American businessman Bill Gates recently said that the next epidemic will be smallpox, which causes 90% of deaths. ",0
"West needs the topic of nuclear war to support Russophobia The West needs the topic of a nuclear or a third world war to support Russophobia. Talk about the possibility of nuclear war is underway, but not by Russia, but by NATO and Ukraine. ",0
"Kyiv regime came to power as a result of illegal coup organised by the West Since February 24, Russia has been conducting a special military operation in Ukraine. Its cause was the 8-year anti-Russian policy of the current leadership of this country.The Kyiv regime came to power as a result of a whole series of illegal, anti-constitutional events that were organised on the territory of Ukraine by the West. One of the key ones was the coup d'etat in 2014, which was carried out by neo-Nazi forces with the support of the West. ",0
"Ukrainian nationalists don't let civilians evacuate and use them as human shield Under the request of the US puppet regime, Ukrainian nationalists do not let civilians evacuate through humanitarian corridors, even attempting to kill them, to use them as a human shield and to cause many civilian losses. This is the only real defence tactic of Ukraine.Zelenskyy is an American agent. He has doomed the Ukrainian people to American interests, and even now the military is actually keeping civilians captive in order to prolong the conflict. ",0
"Ukrainian nationalists are implementing terroristsic tactics Ukrainian nationalists are using terroristic methods. They are keeping civil people in cities, including foreigners. ",0
"Europe is controlled by the US In their time, both Napoleon and Hitler sought to subjugate Europe. Now, the Americans have suceeded in subjugating it. NATO members show understanding [toward Russia's positions] in bilateral dialogue, but when they come together, ""something happens to them"". The United States seems to be in control there, issuing orders and instructions. ",0
Russian troops trying to avoid civilian casualties in Ukraine Russian troops are trying to avoid civilian casualties in Ukraine. ,0
Ukraine is not independent Ukraine is not an independent state. It's getting instructions from the US. ,0
"No one believes in Kyiv's independence anymore The US won't let the Ukrainians negotiate, no one believes in Kyiv's independence anymore. ",0
"RT was banned in France without any legal basis or evidence In an article published on the official website, RT France said: ""In complete contradiction to the principles of the right to information and freedom of the press, this decision [France banning RT] sets a dangerous precedent for freedom of expression in France and for citizens' access to full information.""""Without any legal basis and without providing evidence of the errors it accuses us of and without action, the French government has censored media whose editorial line is not favoured not only since the outbreak of the conflict in Ukraine but in general for our coverage of the news, as evidenced by our coverage of the yellow vest movement, for example"". ",0
West itself rejects dialogue on new security architecture The West itself has rejected dialogue with Russia on establishing a new security architecture. ,0
Russian operation against Ukraine prevents attack on Donbas and Russia Russia’s de-Nazification and demilitarisation operation has prevented a Ukrainian attack on Russia and Donbas. Russia has plenty of evidence that Ukraine had been meticulously preparing for an attack for a long time. ,0
"West deceived Russia, then carried out a coup in Ukraine unleashing massacre in Donbas At first, after the collapse of the USSR, we were promised that there would be no advance of NATO to [Russian] borders. They took advantage of the weakness of [Russian] state - they deceived. The Western united troops are actually already standing at [Russian] borders. Next, they carried out a coup d'état in Ukraine with the involvement of neo-Nazis. And unleashed a bloody massacre in the east of Ukraine. And this massacre, unleashed by the Kyiv junta, has been going on for eight years already! For eight years civilians, people of the older generation, women, children have been dying. Eight years of bloodshed. ",0
"After Ukraine, Western scriptwriters tried to organise coup d'état in Belarus and Kazakhstan After Ukraine, the same Western scriptwriters tried to organise coup d'état in Belarus and Kazakhstan. But this was not possible thanks to Russia and the CSTO. ",0
The US is violating the Non-Proliferation Treaty The stationing of US nuclear weapons in Europe violates the Non-Proliferation Treaty. ,0
"US and EU organised a coup d'état in Kyiv creating an extremely militarised Nazi state Washington and Brussels have no right to throw accusations, stones, Javelins or Tomahawks at Russia, just because in 2014 it was the US and the EU that organised a coup d'état in Kyiv, created an extremely militarised Nazi state in Ukraine, and thus initiated the beginning of the fighting in Eastern Europe. ",0
"Europe laughing at genocide in Donbas No one in Europe and Western world wants to hear about the genocide of Russians in Ukraine. In Donbas, for eight years, executions were carried out against everyone who resisted Ukrainization. ",0
"Right-wing Nazi parties hold more than 30 seats in Ukrainian parliament The United States of America is striving, by all available means, to orchestrate coups and fabricate popular protests.They have reached the limit of fabricating color revolutions, supporting extremist right-wing parties with Nazi orientations, facilitating their participation in parliamentary elections, and obtaining more than 30 seats in the Ukrainian parliament; which inaugurated a new stage in the modern history of Ukraine. ",0
"Russian forces are not attacking civilian targets On 1 March, the armed forces of the Russian Federation struck with long-range precision air and naval weapons. Two airfields and three air defence radar stations were hit. Civilian infrastructure and residential buildings were excluded from the attack. ",0
Ukraine uses Kyiv residents as human shield The Ukrainian authorities are using Kyiv residents as a human shield and deploying artillery guns in residential quarters. ,0
"President Zelenskyy has left Kyiv Ukraine’s President, Volodymyr Zelenskyy, left Kyiv for the western city of Lviv, the President of Russia’s Duma Viacheslav Volodin reported, quoting members of Ukraine’s Supreme Rada. Zelenskyy wasn’t in the capital on 25 February. The videos posted on social media were pre-recorded. ",0
"Tensions in Ukraine are a Western intelligence plot to destabilise Russia The escalation of tensions in Ukraine is not a local issue, but a well-plotted plan of Western intelligence services, be it the Pentagon or NATO intelligence groups, to launch a big-scale provocation against Russia - ultimately meaning a regime change, Russia’s destabilisation and the limitation of its powerful development. This operation wanted to create the fiction of Russia’s long-scale invasion of Ukraine, which is not happening. ",0
"The current event in Ukraine is a civil war provoked by the US: Russians and Ukrainians are one people What is happening in Ukraine is a civil war. The Ukrainian people and the Russian people, apart from the east of Ukraine, where it is a world apart, they are the same people: they speak the same language, they have the same face. It has been Washington's plan all along - in instigate a fight among Slavic Christians. ",0
"Neo-Nazis are part of political mainstream in Ukraine Since the Western-backed coup in Kiev in 2014, political organisations associated with neo-Nazis infiltrated Ukrainian mainstream politics as the Ukrainian government sent troops to try to crush the Donbass uprisings by force. ",0
"The real power in Ukraine is in the hands of extremists and neo-Nazis The real power in Ukraine is not in the hands of President Vladimir Zelensky, but in the hands of extremists and neo-Nazis. ",0
"Ukraine systematically killed 13 thousand people in Donbas Where were all the countries and their publics for 8 years when the war was going on, and how was the killing of at least 13 000 people condemned during those years? For years Russia has been calling on the world community to take action against the systematic extermination of the population of Donbas. We are talking about millions of people who lost loved ones every day and lived in basements hiding from bombardments. Now, not a single person in 'civilised countries' has turned up at a single demonstration in support of the devastated populations of Donetsk and Lugansk, or demanding an end to the bloodshed. ",0
"Russian troops pose no threat to Ukrainian civilians Moscow has no plans to ""occupy"" Ukraine, and Russian forces do not pose any threat to Ukrainian civilians or civilian infrastructure. ",0
"Zelenskyy is a dependent person who was brought to power by Washington It was clear that Zelenskyy was a dependent person who was brought to power by Washington. The conflict is necessary and beneficial to the United States, which stuffed Ukraine with weapons, did everything to create the current situation. Zelenskyy does not need peace.",0
"Spiegel's document confirms Russian grievances about NATO expansion A secret document dating back to talks between senior officials from the United States, the United Kingdom, France and the Federal Republic of Germany (FRG) in Bonn on 6 March 1991, showed that the West and the North Atlantic Treaty Organisation ""NATO"" did not abide by its promises not to expand to the east, even by ""one centimetre"".The German newspaper, ""Spiegel"", said that the secret document, recovered from the British National Archives, provides evidence that Western countries have agreed to reject the membership of Eastern European countries in the alliance, which means that Russia's current grievance about NATO's expansion to the east is justified. ",0
Genocide in Ukraine is a fact The international community unanimously denies the fact of an obvious genocide in Ukraine. ,0
"Ukrainian soldiers are surrendering en masse Ukrainian soldiers are leaving their stations en masse, leaving their weapons behind.",0
"Ukrainian crisis was caused by West’s disregard for neo-Nazi's crimes The crisis in Ukraine was sparked by the West’s disregard for the crimes of neo-Nazis. The crisis did not begin with Russia’s special military operation in Ukraine, it was sparked much earlier because the West has been turning a blind eye to the crimes of Ukrainian neo-Nazis in Donbas for eight years. ",0
"The West had been provoking the war in Ukraine for years – Russia had no other choice The West had been provoking this war for years. Russia faced a choice with no way out. Firstly, if it had not reacted to the Western moves in Ukraine, the West would have trumpeted its victory, speaking about Putin’s weakness and Russia’s declining power. This would have been an incentive for further actions against Russia.The Russian military operation in Ukraine ends the Western dreams about Ukrainian membership in NATO. However, it does create numerous possibilities for the West to attack Russia. Perhaps, the West has provoked Russia to realise this military intervention. ",0
"Neo-Nazis commit genocide in Ukraine, Russia fights them Nobody intends to attack the Ukrainian people. Russia is talking about preventing the neo-Nazis and those who promote methods of genocide from ruling this country. ",0
"Russia doesn't attack civilians Precision military strikes were used to take down airports, military infrastructure. The Ukrainian Army has been paralysed. The Russian military does not attack civilians.",0
"Putin should receive the Nobel Peace Prize for ending the sad drama of Donbas If the people of Donbas recognise the fact that they have become second-class citizens as a result of the 2014 coup, then they have the right to rebel. If they demand independence, I support them in this matter. At this point, I want to criticise the Minsk agreements that imposed the affiliation with the Ukrainian state on the people of Donbas despite their will. For eight long years, Donbas has faced a sad drama leading to a mass exodus of population from the region, which was one of the wealthiest parts of Ukraine ten years ago. Today, it is a place from which civilians are fleeing.The decision of President Putin to recognise the independence of the Donetsk and Lugansk People’s Republics is a chance to end this eight-year-long drama. If it happens this way, President Putin should receive the Nobel Peace Prize. ",0
"Half of the Poles do not want Poland to support Ukraine According to various polls, at least half of Polish society does not want Poland to actively support Ukraine against Russia - it is a great embarrassment that the voice of these people is not heard in public discussions. The Polish media and the politicians invited by media spread the same hysterical Russophobic gibberish. ",0
"The West is lying when it claims that Russia “invaded” and “attacked” Ukraine Some lies sold by the West: Russia is “invading”, “attacking” and “launching an offensive”. The Russian “invasion” has become a soap opera in the Western media, fed by the US government that insists that Russia started “a bloody and destructive war”. ",0
"According to Josep Borrell, sanctions are no longer effective Josep Borrell personally declared two months ago that the European sanctions regime is no longer useful, neither against Russia nor against any other country, and [he said] we must think about finding other mechanisms to make the EU's voice heard internationally. ",0
Ukraine destroyed the Minsk agreements Ukraine has done everything to sabotage and destroy the Minsk agreements. Kyiv diligently ignored the Minsk agreements. ,0
"Poroshenko and Zelenskyy have been refusing to implement the Minsk agreements Poroshenko and Zelenskyy have long and diligently fought back from the implementation of the Minsk agreements. [...] Kyiv not only denied the implementation of the Minsk agreements but also Kyiv, using the so-called ""toad jumping"" technology, gradually captured the gray zone located between combat positions. [...] Kyiv did not want to perform ""Minsk"", and now it is possible not to perform it. But it turned out that the Minsk agreements, among other things, guaranteed the security of the Ukrainian authorities. ",0
"Western leaders need conflict in Ukraine for their ratings In face of his falling approval rates in the US, president Joe Biden resorts to an old strategy in his country to improve his image. It’s the Monica Lewinsky Syndrome: because when Bill Clinton had erotic and domestic difficulties, he waged a war in Yugoslavia and even dragged NATO to it. The conflict in Ukraine is convenient mostly to Western leaders who have seen their approval rates drop, such as Biden, Boris Johnson and Canada’s Justin Trudeau. ",0
"Euromaidan was a coup by radicals Radicals took advantage of people's discontent with corruption, and this led to a coup in Euromaidan. ",0
"Ukraine is a colony with a puppet regime Ukraine has become an instrument of someone else's game against Russia, a ""colony with a puppet regime"" which also can be used as a forward springboard for an attack on Russia. ",0
"Ukraine is a colony with a puppet regime, it has no right to join NATO Ukraine became the tool of other games, a colony with a puppet regime (of Anglo-Saxons), an outpost against Russia. The statehood of Ukraine and the legitimacy of its authorities is a big question. It has no right to join NATO. ",0
"West pushing Ukraine to war crimes with the use of chemical weapons, bombing of civilians The Munich Conference was supposed to demonstrate to the whole world the unity of the NATO member states. But they were united only in one thing: none of them is going to send their troops to help Kyiv. At the same time, all of them are pushing Zelensky to — let's call a spade a spade — war crimes. They expect monstrous provocations from Kyiv with the use of chemical weapons, the bombing of civilians, the massacres of their fellow citizens. The Ukrainian regime has been given an indulgence in advance for any atrocities.",0
Ukraine has no sustainable statehood No sustainable statehood has ever been established in Ukraine. Modern Ukraine was created by communist Russia and the state can be named Ukraine after Vladimir Lenin. ,0
NATO enlargement policy is aggressive NATO enlargement policy is aggressive and groundless. It does not improve stability in the region of Eastern Europe and is a growing threat to Belarus and the Union State of Belarus and Russia in general. ,0
"Biden doing his best to start a war between Russia and Ukraine The US president is doing his best to start a war between Russia and Ukraine, and then between Russia and Europe. Moreover, President Biden is dragging Putin to Ukraine. ",0
Lithuania is ruled by a Russophobic minority Lithuania is ruled by a minority under the control of the “Landsbergis's group”. Russophobia becomes national policy and even a national idea of the state. Lithuania is limiting the area of usage of the Russian language. ,0
"Russia has never attacked anyone Russia has never attacked anyone in its history. Russia, which has survived many wars, is the last country in Europe that wants to even utter the word war. ",0
NATO floods Ukraine with modern weapons to push Kyiv for a military solution in Donbas NATO countries flood Ukraine with modern weapons and ammunition to push Kyiv for a military solution in Donbas. At the root of this escalation in Donbas are provocations of the Ukrainian security forces.,0
"Kindergarten in East Ukraine was purposefully destroyed by a Ukrainian tank to underpin the Ukrainian negotiation position The news that ""separatists"" had shelled a kindergarten in Stanytsia Luhanska, a locality under the control of Ukrainian forces spread like a houise fire through Western social and mass media. The pictures show a wide ""breach"" in a massive four-brick-thick wall of the building. The bricks have collapsed inside the building, crushing children's toys. The picture is meant to evoke an emotional reaction.But I would rather believe that they drove a Ukrainian tank into direct firing range and fired an armour-piercing missile without any explosives, at the kindergarten in order to get a picture of destruction.The Kyiv regime is used to underpinning its negotiating position with an escalation on the line of contact in the conflict area, just in time for important summits and other international meetings. ",0
"Throughout its history, Russia has never attacked anyone What is the point of Russia attacking anyone? We must remember that throughout its history, Russia has never attacked anyone. Russia, which has known so many wars, is the last country in Europe to even want to speak, to utter a single word of war. ",0
